ack_count_flag,active_max,active_mean,active_min,active_stddev,average_backward_segment_size,average_forward_segment_size,average_packet_size,backward_bytes_init_win,backward_bytes_subflow,backward_flags_psh,backward_flags_urg,backward_header_length,backward_iat_max,backward_iat_mean,backward_iat_min,backward_iat_stddev,backward_iat_total,backward_length_max_packet,backward_length_mean_packet,backward_length_min_packet,backward_length_packet_stddev,backward_length_packets_total,backward_packets_persec,backward_packets_subflow,backward_packets_total,bytes_flow_persec,bytes_forward_init_win,bytes_forward_subflow,count_cwe_flag,count_ece_flag,count_fin_flag,count_flag_psh,count_flag_rst,count_flag_syn,count_flag_urg,destination_port,down_ratio_up,duration_flow,flags_forward_psh,flags_forward_urg,flow_iat_max,flow_iat_mean,flow_iat_min,flow_iat_stddev,flow_packets_persec,forward_header_length,forward_iat_max,forward_iat_mean,forward_iat_min,forward_iat_stddev,forward_iat_total,forward_length_max_packet,forward_length_mean_packet,forward_length_min_packet,forward_length_packet_stddev,forward_length_packets_total,forward_min_segment_size,forward_packets_persec,forward_packets_subflow,forward_packets_total,idle_max,idle_mean,idle_min,idle_stddev,length_max_packet,length_mean_packet,length_min_packet,length_packet_stddev,length_packet_variance
0,0.0,0.0,0.0,0.0,47.0,31.0,46.75,-1,94,0,0,16,20533.0,20533.0,20533.0,0.0,20533.0,47.0,47.0,47.0,0.0,94.0,92.824654228163,2,2,7240.323029796714,-1,62,0,0,0,0,0,0,0,53,1.0,21546,0,0,19886.0,7182.0,647.0,11003.508576813125,185.649308456326,16,20899.0,20899.0,20899.0,0.0,20899.0,31.0,31.0,31.0,0.0,62.0,8,92.824654228163,2,2,0.0,0.0,0.0,0.0,47.0,37.4,31.0,8.763560920082657,76.8
1,0.0,0.0,0.0,0.0,0.0,25.6666666667,41.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,78571.4285714286,253,77,0,0,0,0,0,1,0,443,0.0,980,1,0,963.0,490.0,17.0,668.9230150025,3061.2244897959,60,963.0,490.0,17.0,668.9230150025,980.0,46.0,25.6666666667,0.0,23.4591844132,77.0,20,3061.2244897959,3,3,0.0,0.0,0.0,0.0,46.0,30.75,0.0,21.6852484422,470.25
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,256,0,0,0,0,0,0,0,0,59557,0.0,40,0,0,40.0,40.0,40.0,0.0,49999.99999999999,40,40.0,40.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,20,49999.99999999999,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,259,0,0,0,0,0,0,0,0,54114,0.0,31,0,0,31.0,31.0,31.0,0.0,64516.12903225806,40,31.0,31.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,20,64516.12903225806,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,106.0,45.0,98.0,-1,106,0,0,8,0.0,0.0,0.0,0.0,0.0,106.0,106.0,106.0,0.0,106.0,56.0129950148,1,1,8457.9622472414,-1,45,0,0,0,0,0,0,0,53,1.0,17853,0,0,17853.0,17853.0,17853.0,0.0,112.0259900297,8,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,0.0,45.0,8,56.0129950148,1,1,0.0,0.0,0.0,0.0,106.0,65.3333333333,45.0,35.2183664206,1240.3333333333
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1,0,0,0,0,0,0,0,0,0,0.0,599765,0,0,533979.0,99960.8333333334,49.0,212892.926863639,11.6712379015,0,533979.0,99960.8333333334,49.0,212892.926863639,599765.0,0.0,0.0,0.0,0.0,0.0,0,11.6712379015,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,35445.0,35445.0,35445.0,0.0,45.66666666666666,99.83333333333331,81.77777777777777,123,137,0,0,72,12097.0,11943.0,11789.0,217.78888860545663,23886.0,137.0,45.66666666666667,0.0,79.09698687897873,137.0,0.553899703165149,3,3,135.89006050984992,8192,599,0,1,0,1,1,0,0,443,0.0,5416143,0,0,5380667.0,677017.875,14.0,1900569.6954405487,1.6616991094954472,132,5392189.0,1083228.6,31.0,2408789.0879072,5416143.0,517.0,99.83333333333331,0.0,205.4511296310309,599.0,20,1.107799406330298,6,6,5380667.0,5380667.0,5380667.0,0.0,517.0,73.6,0.0,161.74410516478045,26161.155555555557
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34482.75862068965,1,1,0.0,176,0,0,0,0,0,0,0,1,51073,1.0,29,0,0,29.0,29.0,29.0,0.0,68965.5172413793,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,34482.75862068965,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,10.3333333333,7.75,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13513.5135135135,1,1,418918.918918919,1311,31,0,0,0,0,0,0,0,49735,0.0,74,0,0,41.0,24.6666666667,13.0,14.5716619963,54054.0540540541,60,41.0,37.0,33.0,5.6568542495,74.0,31.0,10.3333333333,0.0,17.8978583449,31.0,20,40540.5405405405,3,3,0.0,0.0,0.0,0.0,31.0,6.2,0.0,13.8636214605,192.2
1,0.0,0.0,0.0,0.0,0.0,82.33333333,154.3333333,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,61800000.0,31,247,0,0,0,0,0,1,0,57149,0.0,4,1,0,4.0,2.0,0.0,2.828427125,750000.0,96,4.0,2.0,0.0,2.828427125,4.0,216.0,82.33333333,0.0,116.7918376,247.0,32,750000.0,3,3,0.0,0.0,0.0,0.0,216.0,115.75,0.0,116.4484865,13560.25
0,0.0,0.0,0.0,0.0,225.8571429,141.0,180.6,62872,1581,0,0,152,953134.0,337194.0,194841.0,302482.2763,2023164.0,1173.0,225.8571429,0.0,430.0986044,1581.0,3.186132495,7,7,1233.033276,8192,1128,0,1,0,1,1,0,0,3389,0.0,2197021,0,0,953134.0,156930.0714,84.0,248273.0821,6.827426775,172,1180264.0,313860.1429,84.0,389517.6776,2197021.0,661.0,141.0,0.0,222.6233206,1128.0,20,3.64129428,8,8,0.0,0.0,0.0,0.0,1173.0,169.3125,0.0,317.731274,100953.1625
0,0.0,0.0,0.0,0.0,57.75,24.25,41.0,141,231,0,0,92,6653795.0,2218112.0,250.0,3841414.16118947,6654336.0,231.0,57.75,0.0,115.5,231.0,0.6010998022531926,4,4,49.290183784761794,8192,97,0,0,0,1,0,0,0,80,1.0,6654469,0,0,6592474.0,950638.4285714284,40.0,2487920.1443023887,1.2021996045063852,92,61715.0,20665.0,107.0,35550.3581416559,61995.0,97.0,24.25,0.0,48.5,97.0,20,0.6010998022531926,4,4,0.0,0.0,0.0,0.0,231.0,36.44444444444444,0.0,79.6996096463325,6352.027777777778
0,0.0,0.0,0.0,0.0,289.0,33.0,177.5,-1,289,0,0,8,0.0,0.0,0.0,0.0,0.0,289.0,289.0,289.0,0.0,289.0,936.329588015,1,1,301498.127340824,-1,33,0,0,0,0,0,0,0,53,1.0,1068,0,0,1068.0,1068.0,1068.0,0.0,1872.65917603,8,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,0.0,33.0,8,936.329588015,1,1,0.0,0.0,0.0,0.0,289.0,118.3333333333,33.0,147.8016689125,21845.3333333333
0,0.0,0.0,0.0,0.0,77.0,49.0,87.5,-1,77,0,0,8,0.0,0.0,0.0,0.0,0.0,77.0,77.0,77.0,0.0,77.0,925.9259259,1,1,116666.6667,-1,49,0,0,0,0,0,0,0,53,1.0,1080,0,0,1080.0,1080.0,1080.0,0.0,1851.851852,8,0.0,0.0,0.0,0.0,0.0,49.0,49.0,49.0,0.0,49.0,8,925.9259259,1,1,0.0,0.0,0.0,0.0,77.0,58.33333333,49.0,16.16580754,261.3333333
0,0.0,0.0,0.0,0.0,216.375,112.0,151.7619048,62629,1731,0,0,172,983761.0,547943.7143,143386.0,360033.3753,3835606.0,1179.0,216.375,0.0,405.4647906,1731.0,2.054355683,8,8,818.4039454,8192,1456,0,1,0,1,1,0,0,3389,0.0,3894165,0,0,953169.0,194708.25,69.0,265042.9385,5.392683669,272,1168594.0,324513.75,28238.0,338839.8846,3894165.0,741.0,112.0,0.0,200.5712675,1456.0,20,3.338327986,13,13,0.0,0.0,0.0,0.0,1179.0,144.8636364,0.0,285.3147461,81404.50433
0,0.0,0.0,0.0,0.0,225.8571428571,142.25,181.2666666667,62862,1581,0,0,152,953071.0,200314.833333333,36325.0,369581.324625808,1201889.0,1173.0,225.8571428571,0.0,430.0986044197,1581.0,5.6547013187,7,7,2196.4475550687,8192,1138,0,1,0,1,1,0,0,3389,0.0,1237908,0,0,953071.0,88422.0,4.0,249713.193651006,12.1172171114,172,1051405.0,176844.0,4.0,385896.692481291,1237908.0,677.0,142.25,0.0,227.7465696778,1138.0,20,6.4625157928,8,8,0.0,0.0,0.0,0.0,1173.0,169.9375,0.0,319.3627965705,101992.595833333
0,7009443.0,7009443.0,7009443.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,29200,0,0,0,0,1,0,0,0,80,0.0,63112990,0,0,32100000.0,10500000.0,997505.0,11900000.0,0.110912191,280,32100000.0,10500000.0,997505.0,11900000.0,63100000.0,0.0,0.0,0.0,0.0,0.0,40,0.110912191,7,7,32100000.0,18700000.0,8007711.0,12200000.0,0.0,0.0,0.0,0.0,0.0
0,82920.0,16750.72727,10046.0,21946.07026,32.4375,57.73684211,46.17142857,123,519,0,0,464,10000000.0,7346385.467,715.0,4581937.486,110000000.0,363.0,32.4375,0.0,96.35695356,519.0,0.139025019,16,16,14.04152689,8192,1097,0,1,0,1,1,0,0,443,0.0,115087199,0,0,10000000.0,3384917.618,13.0,4717802.414,0.304117229,392,10000000.0,6393733.278,13.0,4791867.916,115000000.0,517.0,57.73684211,0.0,157.1788939,1097.0,20,0.16509221,19,19,10000000.0,10000000.0,9959460.0,13792.61962,517.0,44.88888889,0.0,130.0105002,16902.73016
1,0.0,0.0,0.0,0.0,0.0,23.5,31.33333333333333,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.891648178630216,1,1,840.9074643956202,256,47,0,0,0,0,0,1,0,3389,0.0,55892,1,0,55870.0,27946.0,22.0,39490.49951570631,53.674944535890646,40,55892.0,55892.0,55892.0,0.0,55892.0,47.0,23.5,0.0,33.23401871576773,47.0,20,35.78329635726043,2,2,0.0,0.0,0.0,0.0,47.0,23.5,0.0,27.13546265191241,736.3333333333334
0,0.0,0.0,0.0,0.0,233.75,99.66666667,176.2857143,219,935,0,0,92,3852.0,1518.0,35.0,2045.855078,4554.0,935.0,233.75,0.0,467.5,935.0,877.577885,4,4,270732.7775,65535,299,0,1,0,1,1,0,0,80,1.0,4558,0,0,3526.0,759.6666667,4.0,1379.579743,1535.761299,72,3526.0,1923.0,320.0,2266.98434,3846.0,299.0,99.66666667,0.0,172.6277305,299.0,20,658.1834138,3,3,0.0,0.0,0.0,0.0,935.0,154.25,0.0,332.3684487,110468.7857
0,30713.0,30713.0,30713.0,0.0,92.5,42.5,78.25,-1,185,0,0,52,48800000.0,48800000.0,48800000.0,0.0,48800000.0,114.0,92.5,71.0,30.40559159,185.0,0.040995626,2,2,5.534409443,-1,85,0,0,0,0,0,0,0,53,1.0,48785693,0,0,48800000.0,16300000.0,423.0,28100000.0,0.081991251,52,48800000.0,48800000.0,48800000.0,0.0,48800000.0,43.0,42.5,42.0,0.707106781,85.0,20,0.040995626,2,2,48800000.0,48800000.0,48800000.0,0.0,114.0,62.6,42.0,31.24579972,976.3
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,256,0,0,0,0,0,0,0,0,49359,0.0,44,0,0,44.0,44.0,44.0,0.0,45454.5454545455,40,44.0,44.0,44.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,20,45454.5454545455,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,369.5833333333,183.3636363636,280.5217391304,8002,4435,0,0,252,943002.0,94638.8181818182,1.0,281598.579710132,1041027.0,1460.0,369.5833333333,0.0,539.4508079913,4435.0,11.2934161266,12,12,6072.0934040803,8192,2017,0,1,0,1,1,0,0,443,1.0,1062566,0,0,886743.0,48298.4545454545,1.0,187795.59538187,21.6457142427,232,77996.0,17573.0,47.0,23832.1985930333,175730.0,1078.0,183.3636363636,0.0,315.1752759108,2017.0,20,10.3522981161,11,11,0.0,0.0,0.0,0.0,1460.0,268.8333333333,0.0,440.7931257519,194298.579710145
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2049,0,0,0,0,0,0,0,0,80,0.0,38338320,0,0,38300000.0,38300000.0,38300000.0,0.0,0.052167127,40,38300000.0,38300000.0,38300000.0,0.0,38300000.0,0.0,0.0,0.0,0.0,0.0,20,0.052167127,2,2,38300000.0,38300000.0,38300000.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,69.0,37.0,71.5,-1,69,0,0,8,0.0,0.0,0.0,0.0,0.0,69.0,69.0,69.0,0.0,69.0,1675.0418760469,1,1,177554.438860972,-1,37,0,0,0,0,0,0,0,53,1.0,597,0,0,597.0,597.0,597.0,0.0,3350.0837520938,8,0.0,0.0,0.0,0.0,0.0,37.0,37.0,37.0,0.0,37.0,8,1675.0418760469,1,1,0.0,0.0,0.0,0.0,69.0,47.6666666667,37.0,18.4752086141,341.3333333333
0,2777985.0,2777985.0,2777985.0,0.0,163.5714286,136.8888889,148.5625,118,1145,0,0,164,10100000.0,3077383.167,7200.0,4014951.276,18500000.0,724.0,163.5714286,0.0,266.4956892,1145.0,0.378865087,7,7,128.6517588,8192,1232,0,1,0,1,1,0,0,80,0.0,18476234,0,0,10000000.0,1231748.933,16.0,2841151.63,0.865977341,192,10000000.0,1599836.375,141.0,3447579.195,12800000.0,494.0,136.8888889,0.0,208.2771258,1232.0,20,0.487112255,9,9,10000000.0,10000000.0,10000000.0,0.0,724.0,139.8235294,0.0,223.1493993,49795.65441
1,0.0,0.0,0.0,0.0,0.0,25.6666666667,41.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,157786.885245902,254,77,0,0,0,0,0,1,0,443,0.0,488,1,0,470.0,244.0,18.0,319.6122650963,6147.5409836066,60,470.0,244.0,18.0,319.6122650963,488.0,46.0,25.6666666667,0.0,23.4591844132,77.0,20,6147.5409836066,3,3,0.0,0.0,0.0,0.0,46.0,30.75,0.0,21.6852484422,470.25
0,0.0,0.0,0.0,0.0,539.0,61.88888889,270.625,119,3773,0,0,152,141549.0,27149.0,1.0,56487.06957,162894.0,1460.0,539.0,0.0,655.4329358,3773.0,39.08845718,7,7,24179.0028,8192,557,0,0,0,1,0,0,0,443,0.0,179081,0,0,124540.0,11938.73333,1.0,31728.31097,89.34504498,192,124540.0,22385.125,21.0,41960.03867,179081.0,206.0,61.88888889,0.0,88.34371008,557.0,20,50.2565878,9,9,0.0,0.0,0.0,0.0,1460.0,254.7058824,0.0,474.6863128,225327.0956
0,0.0,0.0,0.0,0.0,67.0,51.0,71.75,-1,134,0,0,64,3.0,3.0,3.0,0.0,3.0,67.0,67.0,67.0,0.0,134.0,11560.69364,2,2,1364161.85,-1,102,0,0,0,0,0,0,0,53,1.0,173,0,0,123.0,57.66666667,3.0,60.70694634,23121.38728,64,47.0,47.0,47.0,0.0,47.0,51.0,51.0,51.0,0.0,102.0,32,11560.69364,2,2,0.0,0.0,0.0,0.0,67.0,57.4,51.0,8.76356092,76.8
0,0.0,0.0,0.0,0.0,60.0,44.0,74.0,-1,60,0,0,8,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,1677.852349,1,1,174496.6443,-1,44,0,0,0,0,0,0,0,53,1.0,596,0,0,596.0,596.0,596.0,0.0,3355.704698,8,0.0,0.0,0.0,0.0,0.0,44.0,44.0,44.0,0.0,44.0,8,1677.852349,1,1,0.0,0.0,0.0,0.0,60.0,49.33333333,44.0,9.237604307,85.33333333
0,0.0,0.0,0.0,0.0,204.14285714285717,104.8,145.7058823529412,62952,1429,0,0,152,2291747.0,705519.0,132246.0,840803.9427588336,4233114.0,1149.0,204.1428571428571,0.0,420.4990798925441,1429.0,1.602130192303687,7,7,566.9252123337476,8192,1048,0,1,0,1,1,0,0,3389,0.0,4369183,0,0,2057950.0,273073.9375,80.0,531478.1730835198,3.890887609880383,212,2057950.0,485464.77777777775,80.0,678297.4359159811,4369183.0,581.0,104.8,0.0,181.59344089965856,1048.0,20,2.288757417576696,10,10,0.0,0.0,0.0,0.0,1149.0,137.61111111111114,0.0,288.8506919192375,83434.72222222225
0,0.0,0.0,0.0,0.0,204.14285714285717,131.5,165.4,62948,1429,0,0,152,953142.0,275256.3333333334,122278.0,332590.4528784112,1651538.0,1149.0,204.1428571428571,0.0,420.4990798925441,1429.0,3.909232098369683,7,7,1385.5435480078834,8192,1052,0,0,0,1,0,0,0,3389,0.0,1790633,0,0,953142.0,127902.35714285714,76.0,245277.16413402997,8.376925925077892,172,1144116.0,255804.71428571423,7628.0,394317.2842600716,1790633.0,581.0,131.5,0.0,196.37209577737872,1052.0,20,4.467693826708209,8,8,0.0,0.0,0.0,0.0,1149.0,155.06249999999997,0.0,302.89700532249134,91746.59583333335
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15151.51515,1,1,0.0,5565,0,0,0,0,0,0,0,1,46895,1.0,66,0,0,66.0,66.0,66.0,0.0,30303.0303,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,15151.51515,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,63.0,35.0,66.5,-1,63,0,0,8,0.0,0.0,0.0,0.0,0.0,63.0,63.0,63.0,0.0,63.0,770.4160246533129,1,1,75500.77041602466,-1,35,0,0,0,0,0,0,0,53,1.0,1298,0,0,1298.0,1298.0,1298.0,0.0,1540.8320493066258,8,0.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,0.0,35.0,8,770.4160246533129,1,1,0.0,0.0,0.0,0.0,63.0,44.333333333333336,35.0,16.165807537309522,261.33333333333337
0,0.0,0.0,0.0,0.0,127.5,98.0,112.75,110,510,0,0,92,2903094.0,985258.0,1270.0,1661083.892,2955774.0,498.0,127.5,0.0,247.0161938,510.0,1.327246581,4,4,299.2941039,8192,392,0,0,0,1,0,0,0,80,1.0,3013758,0,0,2706392.0,430536.8571,98.0,1005951.994,2.654493161,92,248536.0,102455.3333,748.0,129716.8754,307366.0,380.0,98.0,0.0,188.0212754,392.0,20,1.327246581,4,4,0.0,0.0,0.0,0.0,498.0,100.2222222,0.0,194.3410519,37768.44444
0,0.0,0.0,0.0,0.0,172.0,44.0,119.0,-1,344,0,0,64,48.0,48.0,48.0,0.0,48.0,172.0,172.0,172.0,0.0,344.0,63.34927623,2,2,13683.44367,-1,88,0,0,0,0,0,0,0,53,1.0,31571,0,0,31519.0,10523.66667,4.0,18182.50534,126.6985525,40,4.0,4.0,4.0,0.0,4.0,44.0,44.0,44.0,0.0,88.0,20,63.34927623,2,2,0.0,0.0,0.0,0.0,172.0,95.2,44.0,70.10848736,4915.2
0,0.0,0.0,0.0,0.0,100.0,44.0,94.0,-1,100,0,0,8,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,1310.615989515072,1,1,188728.7024901704,-1,44,0,0,0,0,0,0,0,53,1.0,763,0,0,763.0,763.0,763.0,0.0,2621.231979030144,8,0.0,0.0,0.0,0.0,0.0,44.0,44.0,44.0,0.0,44.0,8,1310.615989515072,1,1,0.0,0.0,0.0,0.0,100.0,62.66666666666667,44.0,32.331615074619044,1045.3333333333337
0,0.0,0.0,0.0,0.0,51.0,35.0,60.5,-1,51,0,0,8,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,0.0,51.0,1434.7202295552,1,1,123385.93974175,-1,35,0,0,0,0,0,0,0,53,1.0,697,0,0,697.0,697.0,697.0,0.0,2869.4404591105,8,0.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,0.0,35.0,8,1434.7202295552,1,1,0.0,0.0,0.0,0.0,51.0,40.3333333333,35.0,9.237604307,85.3333333333
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,55148,0.0,79,0,0,79.0,79.0,79.0,0.0,25316.45569620253,40,79.0,79.0,79.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,20,25316.45569620253,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,531379.0,531057.5,530736.0,454.6696603029501,1062115.0,0.0,0.0,0.0,0.0,0.0,2.7797622191397746,3,3,0.0,8192,0,0,1,0,1,1,0,0,443,1.0,1079229,0,0,514217.0,215845.8,17046.0,272133.9199993268,5.559524438279549,92,531263.0,531033.5,530804.0,324.5620125646253,1062067.0,0.0,0.0,0.0,0.0,0.0,28,2.7797622191397746,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1,0,0,0,0,0,0,0,0,0,0.0,112638439,0,0,56319231.0,56319219.5,56319208.0,16.263455967290593,0.0266338918279931,0,56319231.0,56319219.5,56319208.0,16.263455967290593,112638439.0,0.0,0.0,0.0,0.0,0.0,0,0.0266338918279931,3,3,56319231.0,56319219.5,56319208.0,16.263455967290593,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,122.0,53.66666666666666,92.71428571428572,149,488,0,0,92,300.0,136.0,25.0,144.9586147836685,408.0,488.0,122.0,0.0,244.0,488.0,6611.570247933884,4,4,1072727.2727272727,8192,161,0,0,0,1,0,0,0,80,1.0,605,0,0,197.0,100.83333333333331,25.0,67.20243051160178,11570.2479338843,72,232.0,171.5,111.0,85.55992052357225,343.0,161.0,53.66666666666666,0.0,92.95339333952974,161.0,20,4958.677685950413,3,3,0.0,0.0,0.0,0.0,488.0,81.125,0.0,173.78758586274222,30202.125
0,247210.0,74516.5,16896.0,115129.00892042804,441.09090909090907,87.8,272.85714285714283,31,4852,0,0,280,10197216.0,4622720.6,1.0,5027544.243266028,46227206.0,1460.0,441.0909090909092,0.0,631.6121364485415,4852.0,0.2378677808912508,11,11,123.90748950062428,8192,878,0,1,0,1,1,0,0,80,1.0,46244178,0,0,10180247.0,2312208.9,1.0,4185634.177141216,0.4541112180651152,212,10197200.0,4535585.666666667,149.0,5320342.659639626,40820271.0,437.0,87.80000000000001,0.0,184.0451635393395,878.0,20,0.2162434371738643,10,10,10180247.0,10130551.25,10029685.0,69183.8191986874,1460.0,260.45454545454544,0.0,488.8786710200753,239002.35497835497
0,406184.0,73962.0,36965.0,110210.44236550364,875.1944444444445,34.473684210526315,584.7636363636364,980,31507,0,0,864,10239577.0,3188600.514285714,0.0,4755925.234098758,111601018.0,1460.0,875.1944444444446,0.0,698.9129853644953,31507.0,0.3224706208438184,36,36,288.09166965496905,8192,655,0,1,0,1,1,0,0,443,1.0,111638077,0,0,10194885.0,2067371.7962962964,0.0,4086446.9347491967,0.4926634485113892,392,10231850.0,6199861.722222222,567.0,5041980.197170597,111597511.0,323.0,34.47368421052633,0.0,86.8142131355182,655.0,20,0.1701928276675708,19,19,10194885.0,10071266.272727272,9999143.0,53092.61917647459,1460.0,574.3214285714286,0.0,692.2748300059308,479244.4402597403
0,0.0,0.0,0.0,0.0,42.5,57.2,50.66666666666666,0,170,0,0,92,104911.0,104723.66666666669,104616.0,162.83836566771768,314171.0,131.0,42.5,0.0,61.7980582219215,170.0,12.730420613097058,4,4,1451.2679498930645,8192,286,0,0,0,1,0,0,0,445,0.0,314208,0,0,104540.0,39276.0,37.0,54030.27667627,28.64344637946838,112,104846.0,78526.5,42.0,52323.125801758695,314106.0,103.0,57.2,0.0,52.48523601928451,286.0,20,15.91302576637132,5,5,0.0,0.0,0.0,0.0,131.0,45.6,0.0,52.98469380658699,2807.3777777777777
0,0.0,0.0,0.0,0.0,107.0,51.0,87.25,-1,214,0,0,16,1619012.0,1619012.0,1619012.0,0.0,1619012.0,117.0,107.0,97.0,14.1421356237,214.0,1.2326458867,2,2,194.7580501021,-1,102,0,0,0,0,0,0,0,53,1.0,1622526,0,0,1618395.0,540842.0,617.0,933189.396108314,2.4652917734,16,1621909.0,1621909.0,1621909.0,0.0,1621909.0,69.0,51.0,33.0,25.4558441227,102.0,8,1.2326458867,2,2,0.0,0.0,0.0,0.0,117.0,69.8,33.0,37.6722709695,1419.2
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2049,0,0,0,0,0,0,0,0,80,0.0,33056964,0,0,33100000.0,33100000.0,33100000.0,0.0,0.060501624,40,33100000.0,33100000.0,33100000.0,0.0,33100000.0,0.0,0.0,0.0,0.0,0.0,20,0.060501624,2,2,33100000.0,33100000.0,33100000.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,453.4,142.6666666667,336.875,237,2267,0,0,112,11811.0,3067.25,1.0,5833.1114838766,12269.0,1460.0,453.4,0.0,662.3804042995,2267.0,209.6523963269,5,5,113002.641620194,8192,428,0,0,0,1,0,0,0,80,1.0,23849,0,0,11630.0,3407.0,1.0,5602.5428750405,335.443834123,72,11612.0,5880.5,149.0,8105.5650327414,11761.0,428.0,142.6666666667,0.0,247.1059152132,428.0,20,125.7914377961,3,3,0.0,0.0,0.0,0.0,1460.0,299.4444444444,0.0,519.4985830373,269878.777777778
0,0.0,0.0,0.0,0.0,99.0,43.0,81.75,-1,198,0,0,16,34049.0,34049.0,34049.0,0.0,34049.0,99.0,99.0,99.0,0.0,198.0,42.56315307838005,2,2,6043.967737129966,-1,86,0,0,0,0,0,0,0,53,1.0,46989,0,0,33712.0,15663.0,337.0,16853.299469243404,85.1263061567601,16,46652.0,46652.0,46652.0,0.0,46652.0,43.0,43.0,43.0,0.0,86.0,8,42.56315307838005,2,2,0.0,0.0,0.0,0.0,99.0,65.4,43.0,30.672463220289305,940.8000000000002
